,Date / Time,City,State,Shape,Shape,views
1280,9/18/98 01:45,Cozad,NE,Changing,Changing,2275
1281,9/17/98 21:35,Mokena,IL,Disk,Disk,4300
1282,9/17/98 18:30,Ramona,CA,Sphere,Sphere,5884
1283,9/16/98 21:30,San Diego (Point Loma/Ocean Beach area),CA,Light,Light,18879
1284,9/15/98 23:30,Auke Bay,AK,Light,Light,18879
1285,9/15/98 23:00,Belen,NM,Light,Light,18879
1286,9/15/98 23:00,Auke Bay,AK,Light,Light,18879
1287,9/15/98 23:00,Puyallup,WA,Fireball,Fireball,7536
1288,9/15/98 22:30,Escondido,CA,Changing,Changing,2275
1289,9/15/98 22:00,Melbourne Beach,FL,Circle,Circle,9315
1290,9/15/98 21:00,Ft. Fairfield,ME,Light,Light,18879
1291,9/15/98 21:00,Anna,IL,Light,Light,18879
1292,9/15/98 20:15,Hodgkins,IL,Sphere,Sphere,5884
1293,9/15/98 20:00,Pasadena,CA,Fireball,Fireball,7536
1294,9/15/98 20:00,Lubbock,TX,Other,Other,5932
1295,9/15/98 19:00,Hawkinsville,GA,Disk,Disk,4300
1296,9/15/98 18:30,New York City (Manhattan),NY,Triangle,Triangle,8330
1297,9/15/98 18:00,Seattle,WA,Other,Other,5932
1298,9/15/98 18:00,Varysburg,NY,Sphere,Sphere,5884
1299,9/15/98 12:00,Edmond,OK,Cylinder,Cylinder,1370
1300,9/15/98 04:00,Salt Lake City,UT,Sphere,Sphere,5884
1301,9/15/98 04:00,Salt Lake City,UT,Sphere,Sphere,5884
1302,9/14/98 22:00,"Hudson Valley, NY/Danbury, CT (near Taconic Parkway)",CT,Fireball,Fireball,7536
1303,9/14/98 21:30,Grand Island,NY,Sphere,Sphere,5884
1304,9/14/98 12:00,Randle/Packwood (between),WA,Cigar,Cigar,1896
1305,9/14/98,Niagara Falls,NY,Flash,Flash,1684
1306,9/13/98 23:10,Bradenton,FL,Other,Other,5932
1307,9/13/98 22:10,Boulder,CO,Other,Other,5932
1308,9/13/98 21:20,Weed,CA,Fireball,Fireball,7536
1309,9/13/98 21:00,Grants Pass (Murphy area),OR,Fireball,Fireball,7536
1310,9/13/98 18:00,Gainesville,GA,Other,Other,5932
1311,9/13/98,Woodinville (Hyw 9 & 522 jxn.),WA,Light,Light,18879
1312,9/12/98 20:30,Sheridan,OR,Triangle,Triangle,8330
1313,9/12/98 18:15,Danville,CA,Fireball,Fireball,7536
1314,9/12/98 18:00,Shalimar,FL,Fireball,Fireball,7536
1315,9/12/98 16:00,Harris Ranch,CA,Diamond,Diamond,1313
1316,9/12/98 10:30,Mt. Baker,WA,Oval,Oval,3862
1317,9/12/98 10:30,Lolo,MT,Disk,Disk,4300
1318,9/12/98 09:00,Corpus Christi,TX,Sphere,Sphere,5884
1319,9/12/98 04:45,Portland,OR,Light,Light,18879
1320,9/11/98 00:00,Roswell,NM,Diamond,Diamond,1313
1321,9/10/98 22:45,Buena Vista,CO,Changing,Changing,2275
1322,9/10/98 22:30,Edinboro (near),PA,Triangle,Triangle,8330
1323,9/10/98 21:00,St. Charles,MO,Cigar,Cigar,1896
1324,9/10/98 20:00,San Angelo,TX,Fireball,Fireball,7536
1325,9/10/98 19:00,Sophia,NC,Fireball,Fireball,7536
1326,9/10/98 19:00,Poway,CA,Flash,Flash,1684
1327,9/10/98 07:15,Oceanside,CA,Fireball,Fireball,7536
1328,9/10/98 04:30,Horeshoe Bay,TX,Circle,Circle,9315
1329,9/9/98 01:25,Tomah,WI,Cylinder,Cylinder,1370
1330,9/8/98 21:30,Emory (5 Mi East of),TX,Fireball,Fireball,7536
1331,9/7/98 17:30,Fallon,NV,Light,Light,18879
1332,9/7/98 00:45,"Longmont (approx 8 miles south of, CO-I25 interchg)",CO,Light,Light,18879
1333,9/6/98 22:15,Idaho Falls,ID,Other,Other,5932
1334,9/6/98 21:20,Kansas City,KS,Disk,Disk,4300
1335,9/6/98 19:45,Cottonwood,AZ,Other,Other,5932
1336,9/6/98 18:51,Bakersfield,CA,Other,Other,5932
1337,9/6/98 01:05,Tyler,TX,Sphere,Sphere,5884
1338,9/5/98 22:30,Medicine Bow Natl. Forest (40 mi. W of Laramie),WY,Triangle,Triangle,8330
1339,9/5/98 21:30,Kimball Twp. (5 miles S.W. of Port Huron),MI,Fireball,Fireball,7536
1340,9/5/98 02:00,Charleston,SC,Fireball,Fireball,7536
1341,9/4/98 22:30,"Mt. Rainier north side, near Cateract Valley",WA,Light,Light,18879
1342,9/4/98 22:03,Hartsdale/White Plains,NY,Triangle,Triangle,8330
1343,9/4/98 20:45,Blue River,OR,Cylinder,Cylinder,1370
1344,9/4/98 20:20,Duarte,CA,Light,Light,18879
1345,9/4/98 15:00,Cheyenne,WY,Cigar,Cigar,1896
1346,9/3/98 23:38,Freeport (Long Island),NY,Sphere,Sphere,5884
1347,9/3/98 10:30,Rochester,MN,Cigar,Cigar,1896
1348,9/3/98 03:00,Crescent City (100 Miles South of),CA,Formation,Formation,2864
1349,9/3/98 02:00,Stanton,CA,Light,Light,18879
1350,9/2/98 23:33,Portland,OR,Disk,Disk,4300
1351,9/2/98 23:00,Juneau,AK,Triangle,Triangle,8330
1352,9/2/98 21:00,Schaumburg,IL,Oval,Oval,3862
1353,9/2/98 06:00,Galesburg,IL,Circle,Circle,9315
1354,9/2/98 00:30,Cheyenne,WY,Light,Light,18879
1355,9/1/98 22:00,Snow Shoe (in general area of),PA,Cigar,Cigar,1896
1356,9/1/98 22:00,Ft. Myers Beach (off coast of),FL,Triangle,Triangle,8330
1357,9/1/98 20:30,Desert Center (~west to 10 miles east of Chiriaco Summit),CA,Sphere,Sphere,5884
1358,9/1/98 20:00,Thompson,UT,Formation,Formation,2864
1359,9/1/98 19:30,Avoca,PA,Triangle,Triangle,8330
1360,9/1/98 16:30,Jonesville,IL,Cigar,Cigar,1896
1361,9/1/98 10:30,Tolono,IL,Circle,Circle,9315
1362,9/1/98 06:00,Leonardo,NJ,Disk,Disk,4300
1363,9/1/98 01:00,Seaside,OR,Triangle,Triangle,8330
1364,9/1/98 01:00,New York City (Brooklyn),NY,Oval,Oval,3862
1365,10/31/98 19:00,Missoula,MT,Changing,Changing,2275
1366,10/31/98 19:00,"Interstate 80 (westbound, location unknown)",OH,Light,Light,18879
1367,10/31/98 10:00,Anchorage,AK,Circle,Circle,9315
1368,10/30/98 20:00,Kirtland,OH,Chevron,Chevron,1041
1369,10/29/98 20:30,Caldwell (approx 40 miles nw),ID,Light,Light,18879
1370,10/29/98 19:45,Lahaina,HI,Sphere,Sphere,5884
1371,10/29/98 19:00,Nashville,TN,Other,Other,5932
1372,10/29/98 09:35,Yuba City,CA,Fireball,Fireball,7536
1373,10/29/98 07:00,Missoula,MT,Light,Light,18879
1374,10/29/98 06:30,Dublin (on U.S. Interstate 680 North),CA,Circle,Circle,9315
1375,10/29/98 03:30,Grand Rapids (North of),MI,Fireball,Fireball,7536
1376,10/29/98 03:00,Lihue (Kauai),HI,Other,Other,5932
1377,10/29/98 00:01,Danialson/New Haven (between),CT,Other,Other,5932
1378,10/28/98 23:50,Chicago (SW sky over Lake Michigan),IL,Oval,Oval,3862
1379,10/28/98 23:10,Sherwood,AR,Other,Other,5932
1380,10/28/98 22:00,Amarillo,TX,Chevron,Chevron,1041
1381,10/28/98 21:30,Big Rapids,MI,Fireball,Fireball,7536
1382,10/28/98 20:35,observer enroute on MN hwy 61 north,MN,Sphere,Sphere,5884
1383,10/28/98 20:00,Louisville,KY,Formation,Formation,2864
1384,10/28/98 10:30,Detroit,MI,Circle,Circle,9315
1385,10/28/98 03:00,Polson/Pablo,MT,Disk,Disk,4300
1386,10/28/98 01:38,"Spokane (I-90 from mile 238 eastbound, over)",WA,Fireball,Fireball,7536
1387,10/28/98 01:00,Pageland,SC,Light,Light,18879
1388,10/27/98 03:32,Newport,TN,Circle,Circle,9315
1389,10/26/98 23:14,Scottsdale,AZ,Other,Other,5932
1390,10/26/98 21:50,Roseville,CA,Fireball,Fireball,7536
1391,10/26/98 19:23,La Veta,CO,Triangle,Triangle,8330
1392,10/26/98 18:18,Tumwater (driving N on I-5),WA,Fireball,Fireball,7536
1393,10/26/98 18:15,Seattle,WA,Fireball,Fireball,7536
1394,10/26/98 18:05,Corfu (Darien/Pembroke/Alexander),NY,Triangle,Triangle,8330
1395,10/26/98 17:58,"I-405 North-bound, between 124th and 160th",WA,Fireball,Fireball,7536
1396,10/26/98 17:00,Redding (a couple miles south of),CA,Circle,Circle,9315
1397,10/26/98 17:00,Redding,CA,Oval,Oval,3862
1398,10/26/98 07:00,Cleburne,TX,Light,Light,18879
1399,10/26/98 04:50,Pewaukee,WI,Fireball,Fireball,7536
1400,10/26/98 03:23,Kaufman (outside of),TX,Light,Light,18879
1401,10/26/98,Vancouver (watching from field at barn),WA,Fireball,Fireball,7536
1402,10/26/98,Spencer,IA,Fireball,Fireball,7536
1403,10/25/98 16:20,Denver,CO,Light,Light,18879
1404,10/25/98 21:20,Pocatello,ID,Light,Light,18879
1405,10/25/98 20:25,Perrine,FL,Formation,Formation,2864
1406,10/25/98 19:30,Vallejo,CA,Triangle,Triangle,8330
1407,10/25/98 18:30,State College,PA,Disk,Disk,4300
1408,10/25/98,"Pell City (33.56' 52""N - 86.15' 00"" W)",AL,Sphere,Sphere,5884
1409,10/24/98 23:15,Delray Beach,FL,Triangle,Triangle,8330
1410,10/24/98 22:00,Tacoma,WA,Light,Light,18879
1411,10/24/98 20:15,Milwaukee,WI,Light,Light,18879
1412,10/24/98 17:00,Wilmington,NC,Light,Light,18879
1413,10/24/98 17:00,Wilmington,NC,Sphere,Sphere,5884
1414,10/24/98 13:30,Westcliff (near),CO,Circle,Circle,9315
1415,10/23/98 21:45,Alexandria,LA,Fireball,Fireball,7536
1416,10/23/98 19:00,Humeston,IA,Circle,Circle,9315
1417,10/23/98 18:30,Vancouver,WA,Other,Other,5932
1418,10/23/98 18:04,Seattle (I-5 at about NE 65th),WA,Fireball,Fireball,7536
1419,10/23/98 18:00,Marysville,WA,Fireball,Fireball,7536
1420,10/23/98 17:00,New Berlin,WI,Disk,Disk,4300
1421,10/23/98 16:30,Cave Creek ( N. Scottsdale border),AZ,Light,Light,18879
1422,10/23/98 01:30,Westcliffe,CO,Light,Light,18879
1423,10/22/98 23:40,Newtown Square,PA,Oval,Oval,3862
1424,10/22/98 18:40,Kenton/Bellcenter,OH,Disk,Disk,4300
1425,10/22/98 18:30,"Cincy (near, rural Ohio)",OH,Light,Light,18879
1426,10/22/98 03:30,Rupert,ID,Sphere,Sphere,5884
1427,10/22/98 02:40,Silverlake,WA,Light,Light,18879
1428,10/21/98 22:42,Columbia,TN,Formation,Formation,2864
1429,10/21/98 01:30,Campbell,CA,Other,Other,5932
1430,10/20/98 22:00,Huntsville,AL,Triangle,Triangle,8330
1431,10/20/98 20:30,Avon,NC,Chevron,Chevron,1041
1432,10/20/98 18:00,Moorpark,CA,Oval,Oval,3862
1433,10/20/98 17:30,Spokane,WA,Sphere,Sphere,5884
1434,10/20/98 11:30,Corunna,MI,Changing,Changing,2275
1435,10/20/98 02:00,Lewiston,ME,Formation,Formation,2864
1436,10/19/98 22:30,Antwerp,OH,Triangle,Triangle,8330
1437,10/19/98 21:45,Georgia (ZIP 30458),GA,Triangle,Triangle,8330
1438,10/19/98 21:45,Tampa,FL,Circle,Circle,9315
1439,10/19/98 21:35,Deweyville,UT,Sphere,Sphere,5884
1440,10/19/98 21:30,Defiance,OH,Triangle,Triangle,8330
1441,10/19/98 18:00,Virginia Beach,VA,Fireball,Fireball,7536
1442,10/19/98 16:30,Big Arm,MT,Disk,Disk,4300
1443,10/19/98 12:42,Vancouver,WA,Light,Light,18879
1444,10/19/98 01:30,Las Vegas,NV,Sphere,Sphere,5884
1445,10/18/98 23:54,Portland,OR,Fireball,Fireball,7536
1446,10/18/98 18:00,Sandy Valley,NE,Light,Light,18879
1447,10/18/98 18:00,Germantown,TN,Light,Light,18879
1448,10/18/98 09:30,Jacksonville,IL,Light,Light,18879
1449,10/18/98 04:30,Bettendorf,IA,Sphere,Sphere,5884
1450,10/18/98 00:01,The Dalles,OR,Sphere,Sphere,5884
1451,10/17/98 19:00,"Duluth (around, Lawrenceville exit area)",GA,Other,Other,5932
1452,10/17/98 16:00,Pensacola Beach,FL,Fireball,Fireball,7536
1453,10/17/98 15:00,Apple Valley,CA,Sphere,Sphere,5884
1454,10/17/98 11:30,Bridgewater,SD,Other,Other,5932
1455,10/17/98 03:38,Lake Stevens,WA,Light,Light,18879
1456,10/17/98 01:30,"Oxnard/Camarillo (from, freeway)",CA,Flash,Flash,1684
1457,10/16/98 21:55,Carbondale,IL,Sphere,Sphere,5884
1458,10/16/98 21:30,Salem,OR,Light,Light,18879
1459,10/16/98 20:00,Breckenridge,TX,Other,Other,5932
1460,10/16/98 19:00,San Francisco,CA,Light,Light,18879
1461,10/16/98 16:30,Baker/Stateline (between),CA,Changing,Changing,2275
1462,10/16/98 11:40,Sacramento,CA,Triangle,Triangle,8330
1463,10/16/98,Ronan/Polson (Lake County),MT,Disk,Disk,4300
1464,10/15/98 23:00,Dallas,TX,Disk,Disk,4300
1465,10/15/98 22:35,Port Washington,WI,Triangle,Triangle,8330
1466,10/15/98 22:30,Dublin (south of),IN,Diamond,Diamond,1313
1467,10/15/98 22:30,Adamsville,AL,Circle,Circle,9315
1468,10/15/98 22:00,Hinton,WV,Light,Light,18879
1469,10/15/98 21:15,Westlake,OH,Light,Light,18879
1470,10/15/98 21:00,Enterprise,AL,Triangle,Triangle,8330
1471,10/15/98 20:00,Fort Lawn,SC,Light,Light,18879
1472,10/15/98 19:48,Tyson's Corner,VA,Fireball,Fireball,7536
1473,10/15/98 19:00,Asheville,NC,Light,Light,18879
1474,10/15/98 18:00,Warwick,RI,Other,Other,5932
1475,10/15/98 18:00,Glenwood,AR,Disk,Disk,4300
1476,10/15/98 16:01,Winston-Salem,NC,Sphere,Sphere,5884
1477,10/15/98 15:30,New Albany,IN,Changing,Changing,2275
1478,10/15/98 14:00,Knoxville,TN,Cylinder,Cylinder,1370
1479,10/15/98 06:35,Houston,TX,Fireball,Fireball,7536
1480,10/15/98 01:00,Red Bank,SC,Flash,Flash,1684
1481,10/15/98 00:00,Azuza,CA,Triangle,Triangle,8330
1482,10/14/98 22:00,Tucson,AZ,Oval,Oval,3862
1483,10/14/98 19:55,Otis,OR,Other,Other,5932
1484,10/14/98 19:55,Overton,NV,Fireball,Fireball,7536
1485,10/13/98 06:00,Painesville twp,OH,Oval,Oval,3862
1486,10/13/98 02:30,Heron State Park (between Dulce and Taos),NM,Changing,Changing,2275
1487,10/12/98 19:00,Asheville,NC,Fireball,Fireball,7536
1488,10/12/98 19:00,Asheville,NC,Light,Light,18879
1489,10/12/98 07:00,Murray,UT,Light,Light,18879
1490,10/12/98 02:00,Miami Twp.,OH,Other,Other,5932
1491,10/11/98 22:45,Elk Grove,CA,Fireball,Fireball,7536
1492,10/11/98 22:40,Bar Harbor (Bar Island Crossover),ME,Sphere,Sphere,5884
1493,10/11/98 20:30,Highland,IN,Sphere,Sphere,5884
1494,10/11/98 20:30,Highland,IN,Sphere,Sphere,5884
1495,10/11/98 14:30,Mount Carmel,TN,Light,Light,18879
1496,10/11/98 02:15,Montara,CA,Other,Other,5932
1497,10/10/98 23:50,Delano,TN,Fireball,Fireball,7536
1498,10/10/98 20:50,Mooresville,NC,Light,Light,18879
1499,10/10/98 20:30,"Spokane (About 30 miles SW of,I-90, maybe MM 254)",WA,Triangle,Triangle,8330
1500,10/10/98 20:30,NYC/Westchester area,NY,Triangle,Triangle,8330
1501,10/10/98 17:30,Las Vegas,NV,Circle,Circle,9315
1502,10/10/98 17:30,Las Vegas,NV,Cigar,Cigar,1896
1503,10/10/98 13:15,Elgin,IL,Cylinder,Cylinder,1370
1504,10/10/98 03:30,Phoenix (north part),AZ,Fireball,Fireball,7536
1505,10/10/98 02:30,Hollywood,CA,Changing,Changing,2275
1506,10/9/98 22:00,Richmond,KY,Disk,Disk,4300
1507,10/9/98 19:40,Oakland - Near the Bay Bridge,CA,Fireball,Fireball,7536
1508,10/9/98 17:50,Pikeville (Farmingdale Drive),NC,Disk,Disk,4300
1509,10/9/98 16:00,Noblesville,IN,Changing,Changing,2275
1510,10/8/98 22:33,Sonora,CA,Light,Light,18879
1511,10/8/98 21:12,Austin,TX,Triangle,Triangle,8330
1512,10/8/98 21:00,Fort Collins,CO,Other,Other,5932
1513,10/8/98 19:00,Barrington,NJ,Diamond,Diamond,1313
1514,10/7/98 22:05,Gonzales,LA,Triangle,Triangle,8330
1515,10/7/98 02:30,Miami,FL,Light,Light,18879
1516,10/6/98 20:45,Cream Ridge,NJ,Triangle,Triangle,8330
1517,10/6/98 19:05,Denver,CO,Fireball,Fireball,7536
1518,10/6/98 02:00,"Vass (Town of, on hwy #1)",NC,Circle,Circle,9315
1519,10/5/98 23:29,Newhall,CA,Sphere,Sphere,5884
1520,10/5/98 21:30,Mission Hills,CA,Sphere,Sphere,5884
1521,10/5/98 20:55,Houston,TX,Formation,Formation,2864
1522,10/5/98 20:00,Dana Point,CA,Fireball,Fireball,7536
1523,10/4/98 23:00,Belmont,NY,Circle,Circle,9315
1524,10/4/98 21:15,"Goat Island/Isle of Palm (between, Intracoastal Waterway)",SC,Fireball,Fireball,7536
1525,10/4/98 21:10,Charleston,SC,Flash,Flash,1684
1526,10/4/98 21:00,James Island,SC,Fireball,Fireball,7536
1527,10/4/98 21:00,Charleston,SC,Fireball,Fireball,7536
1528,10/4/98 21:00,Gold Canyon,AZ,Oval,Oval,3862
1529,10/4/98 21:00,Charleston,SC,Fireball,Fireball,7536
1530,10/4/98 21:00,Savannah (central),GA,Fireball,Fireball,7536
1531,10/4/98 21:00,Charleston,SC,Fireball,Fireball,7536
1532,10/4/98 05:00,Columbia River { mile marker 230},WA,Fireball,Fireball,7536
1533,10/4/98 04:45,Yamhill,OR,Fireball,Fireball,7536
1534,10/4/98 04:42,Aberdeen,WA,Fireball,Fireball,7536
1535,10/4/98 04:37,Walla Walla (west of),WA,Fireball,Fireball,7536
1536,10/4/98 04:37,Suquamish,WA,Flash,Flash,1684
1537,10/3/98 14:30,Carbondale,IL,Changing,Changing,2275
1538,10/3/98 01:00,Key West,FL,Changing,Changing,2275
1539,10/2/98 19:55,Bettendorf,IA,Light,Light,18879
1540,10/2/98 12:40,Decator,TX,Triangle,Triangle,8330
1541,10/2/98 09:30,El Monte,CA,Circle,Circle,9315
1542,10/2/98 09:20,Sedona,AZ,Fireball,Fireball,7536
1543,10/1/98 23:10,Mosinee,WI,Other,Other,5932
1544,10/1/98 22:30,Moundsville,WV,Triangle,Triangle,8330
1545,10/1/98 22:00,Franklin,IN,Triangle,Triangle,8330
1546,10/1/98 21:15,Ipava,IL,Triangle,Triangle,8330
1547,10/1/98 21:02,Mt Sterling,IL,Formation,Formation,2864
1548,10/1/98 21:00,Clarinda,IA,Triangle,Triangle,8330
1549,10/1/98 18:56,Manchester,NH,Oval,Oval,3862
1550,10/1/98 18:50,La Jolla (oveR),CA,Fireball,Fireball,7536
1551,10/1/98 16:00,Del Mar,CA,Fireball,Fireball,7536
1552,10/1/98 13:30,Elgin,IL,Disk,Disk,4300
1553,10/1/98 10:00,San Francisco,CA,Sphere,Sphere,5884
1554,10/1/98 08:00,Chicora,PA,Disk,Disk,4300
1555,10/1/98 05:30,Bayfield,CO,Light,Light,18879
1556,10/1/98 04:30,Rio Rancho,NM,Fireball,Fireball,7536
1557,10/1/98 02:00,Nisqually,WA,Disk,Disk,4300
1558,10/1/98 01:30,St. Paul,OR,Fireball,Fireball,7536
1559,10/1/98 00:10,Portland,OR,Light,Light,18879
1560,10/1/98 00:00,Logan,UT,Triangle,Triangle,8330
1561,11/30/98 21:45,Phoenix,AZ,Light,Light,18879
1562,11/30/98 20:00,Latrobe,CA,Light,Light,18879
1563,11/30/98 05:32,Huachuca City,AZ,Circle,Circle,9315
1564,11/30/98 01:00,Rockford,IL,Triangle,Triangle,8330
1565,11/29/98 19:55,West Memphis,AR,Triangle,Triangle,8330
1566,11/29/98 19:10,Palm Desert (above),CA,Fireball,Fireball,7536
1567,11/29/98 01:50,Hampstead,NC,Fireball,Fireball,7536
1568,11/28/98 21:00,Douglasville (west of Atlanta),GA,Circle,Circle,9315
1569,11/28/98 20:42,Barto,PA,Fireball,Fireball,7536
1570,11/28/98 17:30,Dunkirk,MD,Other,Other,5932
1571,11/28/98 16:45,Long Beach,CA,Triangle,Triangle,8330
1572,11/28/98 16:30,Salt Lake City,UT,Triangle,Triangle,8330
1573,11/27/98 21:30,Katy,TX,Fireball,Fireball,7536
1574,11/27/98 20:45,Standale,MI,Triangle,Triangle,8330
1575,11/27/98 20:30,Springfield,MO,Light,Light,18879
1576,11/27/98 20:30,Columbia,TN,Fireball,Fireball,7536
1577,11/27/98 20:15,Windsor,CA,Sphere,Sphere,5884
1578,11/27/98 18:30,Southbury,CT,Triangle,Triangle,8330
1579,11/27/98 15:35,Charleston,WV,Fireball,Fireball,7536
1580,11/27/98 05:00,Manistee,MI,Fireball,Fireball,7536
1581,11/26/98 22:30,San Diego,CA,Oval,Oval,3862
1582,11/26/98 22:00,Fall River (10 miles north of),KS,Light,Light,18879
1583,11/26/98 14:00,McKinney,TX,Cylinder,Cylinder,1370
1584,11/26/98 10:00,Lowell,MA,Circle,Circle,9315
1585,11/25/98 21:30,Springtown,PA,Light,Light,18879
1586,11/25/98 21:24,Gulf Shores,AL,Flash,Flash,1684
1587,11/25/98 21:15,Lee's Summit,MO,Other,Other,5932
1588,11/25/98 20:05,Tigard (Portland suburb),OR,Fireball,Fireball,7536
1589,11/25/98 18:55,Copperas Cove,TX,Triangle,Triangle,8330
1590,11/25/98 17:30,Louisville,KY,Sphere,Sphere,5884
1591,11/24/98 23:15,Bitterroot Valley,MT,Light,Light,18879
1592,11/24/98 22:30,Mechanicsburg,PA,Light,Light,18879
1593,11/24/98 21:00,Ashland,OH,Triangle,Triangle,8330
1594,11/24/98 19:30,Kenton,OH,Formation,Formation,2864
1595,11/24/98 19:15,Kenton,OH,Formation,Formation,2864
1596,11/24/98 18:25,Valdosta,GA,Circle,Circle,9315
1597,11/24/98 16:00,Point Pleasant,WV,Sphere,Sphere,5884
1598,11/24/98 05:00,Alton Bay,NH,Light,Light,18879
1599,11/24/98 01:30,Sandpoint,ID,Light,Light,18879
1600,11/23/98 22:30,Carbondale,IL,Changing,Changing,2275
1601,11/23/98 20:30,Battle Ground,WA,Light,Light,18879
1602,11/23/98 20:08,Hartford,CT,Circle,Circle,9315
1603,11/23/98 19:00,Sycamore,IL,Triangle,Triangle,8330
1604,11/23/98 18:05,Coon Rapids,MN,Oval,Oval,3862
1605,11/22/98 20:00,Vashon Island,WA,Other,Other,5932
1606,11/22/98 19:32,Cheney,WA,Sphere,Sphere,5884
1607,11/22/98 19:00,West Palm Beach,FL,Other,Other,5932
1608,11/22/98 18:30,Boise,ID,Disk,Disk,4300
1609,11/21/98 22:00,Avon (Outer Banks),NC,Light,Light,18879
1610,11/21/98 20:45,"Helena (north of, on highway 49)",AR,Circle,Circle,9315
1611,11/21/98 15:00,Harrison,MI,Sphere,Sphere,5884
1612,11/20/98 22:30,Hampton,TN,Triangle,Triangle,8330
1613,11/20/98 22:25,Seattle,WA,Flash,Flash,1684
1614,11/20/98 20:00,Aurora,CO,Triangle,Triangle,8330
1615,11/20/98 20:00,Dillsburg,PA,Light,Light,18879
1616,11/20/98 19:30,Moline,IL,Fireball,Fireball,7536
1617,11/20/98 11:45,Irvine (entering city from the South),CA,Oval,Oval,3862
1618,11/20/98 03:30,Spokane,WA,Triangle,Triangle,8330
1619,11/20/98 01:30,Brentwood,CA,Fireball,Fireball,7536
1620,11/19/98 22:15,Phoenix (west valley),AZ,Light,Light,18879
1621,11/19/98 21:30,Surprise,AZ,Formation,Formation,2864
1622,11/19/98 21:00,Phoenix,AZ,Light,Light,18879
1623,11/19/98 15:45,Auburn,CA,Sphere,Sphere,5884
1624,11/19/98 07:00,Montverde,FL,Oval,Oval,3862
1625,11/19/98 03:00,New York City (Bronx),NY,Circle,Circle,9315
1626,11/19/98 02:30,Las Vegas,NM,Light,Light,18879
1627,11/18/98 21:15,Dunns Mills,NJ,Disk,Disk,4300
1628,11/18/98 18:00,Kodiak,AK,Light,Light,18879
1629,11/18/98 01:55,North Little Rock,AR,Triangle,Triangle,8330
1630,11/18/98 01:40,New Kent,VA,Triangle,Triangle,8330
1631,11/18/98 00:00,Gainesville,FL,Triangle,Triangle,8330
1632,11/17/98 23:55,Tavares,FL,Other,Other,5932
1633,11/17/98 23:30,Morristown,TN,Changing,Changing,2275
1634,11/17/98 21:30,Port Orange (Daytona Beach),FL,Triangle,Triangle,8330
1635,11/17/98 21:30,Goodyear,AZ,Light,Light,18879
1636,11/17/98 21:03,Knoxville,TN,Formation,Formation,2864
1637,11/17/98 19:50,Little Rock,AR,Circle,Circle,9315
1638,11/17/98 19:25,Sherwood,AR,Triangle,Triangle,8330
1639,11/17/98 19:00,Los Banos,CA,Light,Light,18879
1640,11/17/98 18:30,Chico,CA,Triangle,Triangle,8330
1641,11/17/98 17:35,Port Charlotte,FL,Fireball,Fireball,7536
1642,11/17/98 05:50,Gila Bend,AZ,Flash,Flash,1684
1643,11/17/98 05:00,Davenport,IA,Triangle,Triangle,8330
1644,11/17/98 04:35,Sacramento,CA,Circle,Circle,9315
1645,11/17/98 04:30,Tampa,FL,Triangle,Triangle,8330
1646,11/17/98 04:30,South Lake Tahoe (Meyers),CA,Disk,Disk,4300
1647,11/17/98 04:00,Joshua Tree National Park,CA,Light,Light,18879
1648,11/17/98 02:00,Manitowoc Rapids,WI,Fireball,Fireball,7536
1649,11/17/98 01:30,Alva,OK,Triangle,Triangle,8330
1650,11/17/98 01:30,Joshua Tree National Park,CA,Sphere,Sphere,5884
1651,11/16/98 23:41,Kansas City (suburb Mission),KS,Other,Other,5932
1652,11/16/98 22:40,Auburn,WA,Light,Light,18879
1653,11/16/98 22:11,Greeley,CO,Triangle,Triangle,8330
1654,11/16/98 21:30,Las Vegas/Nellis AFB,NV,Fireball,Fireball,7536
1655,11/16/98 21:00,Baraboo,WI,Triangle,Triangle,8330
1656,11/16/98 21:00,Pittsburgh,PA,Other,Other,5932
1657,11/16/98 18:00,Darien,WI,Other,Other,5932
1658,11/16/98 06:40,Austin,TX,Fireball,Fireball,7536
1659,11/16/98 05:11,Drumright,OK,Fireball,Fireball,7536
1660,11/16/98 05:00,Belgrade,MO,Circle,Circle,9315
1661,11/16/98 02:30,Austin (Round Rock),TX,Triangle,Triangle,8330
1662,11/16/98 02:30,Kirksville,MO,Other,Other,5932
1663,11/15/98 23:00,Ellensburg,WA,Fireball,Fireball,7536
1664,11/15/98 22:00,Camp Lejeune/Jacksonville,NC,Triangle,Triangle,8330
1665,11/15/98 21:00,Cranston,RI,Light,Light,18879
1666,11/15/98 21:00,Justice,IL,Light,Light,18879
1667,11/15/98 20:30,Wheat Ridge,CO,Diamond,Diamond,1313
1668,11/15/98 20:00,Madison,WI,Light,Light,18879
1669,11/15/98 20:00,Edison,NJ,Disk,Disk,4300
1670,11/15/98 18:49,I-35 (about 3 miles north of West),TX,Disk,Disk,4300
1671,11/15/98 01:30,Windsor,VA,Light,Light,18879
1672,11/15/98 00:15,San Diego (Camp Pendleton),CA,Fireball,Fireball,7536
1673,11/15/98,Richland Center,WI,Other,Other,5932
1674,11/14/98 21:20,Livonia,MI,Fireball,Fireball,7536
1675,11/14/98 21:15,Fenn,ID,Fireball,Fireball,7536
1676,11/14/98 19:30,Mattawa,WA,Disk,Disk,4300
1677,11/14/98 19:00,Mesa,AZ,Flash,Flash,1684
